Cutoff >1
N1 20000
MaxLen1 12
nHaps NHaps nSp single_nucleotide_pDNCs pDNC_recovered
10 8 189 0.0227963525836 0.516717325228 1 9217 5991 |0, 1, 0, 0|27, 11, 0, 0|2221, 995, 29, 8|2341, 1265, 96, 57|1161, 817, 116, 72
10 7 189 0.0197568389058 0.501519756839 0 9815 5630 |0, 0, 0, 0|82, 22, 1, 0|2207, 1251, 43, 5|2132, 1757, 90, 92|981, 957, 94, 101
10 6 189 0.0197568389058 0.518237082067 0 9724 5685 |0, 0, 0, 0|82, 99, 1, 3|2131, 1398, 22, 16|2201, 1583, 135, 62|1015, 785, 98, 93
10 5 189 0.0182370820669 0.518237082067 0 8708 4340 |0, 0, 0, 0|82, 57, 1, 1|1847, 1429, 49, 46|1581, 1660, 89, 98|635, 966, 56, 111
10 4 189 0.0212765957447 0.506079027356 0 9847 5738 |0, 0, 0, 0|81, 62, 1, 3|2083, 1316, 36, 13|2338, 1674, 74, 76|1021, 858, 104, 107
10 3 189 0.0212765957447 0.48632218845 0 8752 4180 |0, 0, 0, 0|81, 113, 1, 4|1719, 1537, 25, 54|1505, 1738, 86, 101|696, 925, 67, 100
10 2 189 0.0227963525836 0.506079027356 0 9764 5531 |0, 0, 0, 0|82, 62, 1, 1|2139, 1597, 48, 16|2115, 1566, 92, 76|948, 809, 106, 106
10 1 189 0.0212765957447 0.512158054711 1 10625 5768 |0, 1, 0, 0|27, 23, 0, 0|2125, 1724, 29, 17|2243, 1934, 118, 97|1099, 955, 127, 106
11 10 189 0.0227963525836 0.489361702128 0 8808 4485 |0, 0, 0, 0|81, 63, 1, 2|1812, 1290, 25, 16|1727, 1796, 67, 78|715, 978, 57, 100
11 9 189 0.0258358662614 0.51367781155 0 9666 6265 |0, 0, 0, 0|82, 21, 1, 0|2337, 1109, 53, 22|2426, 1379, 99, 53|1147, 736, 120, 81
11 8 189 0.0212765957447 0.510638297872 1 8733 4813 |0, 1, 0, 0|27, 66, 0, 1|1967, 1128, 30, 14|1779, 1564, 93, 84|837, 960, 80, 102
11 7 189 0.0212765957447 0.493920972644 1 7947 3988 |0, 1, 0, 0|27, 16, 0, 0|1624, 1145, 21, 20|1551, 1648, 58, 80|659, 938, 48, 111
11 6 189 0.0227963525836 0.519756838906 1 10360 6232 |0, 1, 0, 0|27, 21, 0, 0|2186, 1527, 28, 19|2487, 1620, 105, 73|1275, 786, 124, 81
11 5 189 0.0212765957447 0.51367781155 0 9472 5767 |0, 0, 0, 0|82, 18, 1, 0|2168, 1206, 59, 6|2243, 1489, 103, 56|1016, 814, 95, 116
11 4 189 0.0197568389058 0.493920972644 0 9442 5101 |0, 0, 0, 0|81, 68, 1, 2|1928, 1378, 25, 19|2013, 1784, 80, 110|885, 866, 88, 114
11 3 189 0.0227963525836 0.510638297872 0 9212 5222 |0, 0, 0, 0|80, 94, 1, 4|1920, 1332, 27, 13|2080, 1559, 102, 95|932, 780, 80, 113
11 2 189 0.0243161094225 0.506079027356 0 9670 6501 |0, 0, 0, 0|82, 48, 1, 2|2372, 986, 31, 10|2534, 1340, 118, 43|1237, 677, 126, 63
11 1 189 0.0258358662614 0.525835866261 0 9837 6646 |0, 0, 0, 0|82, 56, 1, 1|2411, 1157, 58, 18|2597, 1209, 129, 42|1240, 644, 128, 64
12 10 189 0.0273556231003 0.506079027356 0 9126 6474 |0, 0, 0, 0|82, 76, 1, 1|2354, 1035, 61, 22|2523, 976, 131, 48|1204, 421, 118, 73
12 9 189 0.0258358662614 0.509118541033 1 10186 7177 |0, 1, 0, 0|27, 7, 0, 0|2487, 771, 42, 13|2956, 1280, 127, 59|1381, 807, 157, 71
12 8 189 0.0288753799392 0.522796352584 0 9111 6710 |0, 0, 0, 0|82, 103, 1, 3|2373, 767, 36, 10|2622, 921, 143, 32|1326, 506, 127, 59
12 7 189 0.0258358662614 0.506079027356 1 9171 6126 |0, 1, 0, 0|27, 41, 0, 1|2317, 1108, 36, 16|2435, 1165, 101, 40|1101, 615, 109, 58
12 6 189 0.0212765957447 0.528875379939 0 9251 5466 |0, 0, 0, 0|81, 60, 1, 3|1992, 1207, 17, 8|2186, 1575, 108, 63|972, 783, 109, 86
12 5 189 0.0258358662614 0.516717325228 0 8101 5073 |0, 0, 0, 0|82, 52, 1, 3|1972, 737, 28, 10|1969, 1201, 91, 82|846, 844, 84, 99
12 4 189 0.0227963525836 0.516717325228 0 8523 4970 |0, 0, 0, 0|82, 59, 1, 1|2007, 1205, 31, 24|1810, 1296, 90, 79|866, 815, 83, 74
12 3 189 0.0258358662614 0.496960486322 0 9243 6856 |0, 0, 0, 0|81, 49, 1, 2|2343, 645, 36, 7|2778, 965, 131, 39|1347, 617, 139, 63
12 2 189 0.0288753799392 0.5 0 9353 6237 |0, 0, 0, 0|82, 89, 1, 4|2272, 1112, 34, 13|2413, 1177, 134, 59|1195, 587, 106, 75
12 1 189 0.0258358662614 0.524316109422 0 9228 6337 |0, 0, 0, 0|82, 58, 1, 2|2280, 984, 30, 12|2510, 1160, 107, 65|1204, 556, 123, 54
13 10 189 0.0288753799392 0.507598784195 0 9162 6385 |0, 0, 0, 0|82, 83, 1, 4|2250, 959, 38, 9|2514, 1052, 131, 52|1273, 551, 96, 67
13 9 189 0.0212765957447 0.518237082067 0 8920 5440 |0, 0, 0, 0|80, 80, 1, 3|2002, 1223, 35, 18|2078, 1253, 88, 87|1045, 715, 111, 101
13 8 189 0.0288753799392 0.515197568389 0 8965 6676 |0, 0, 0, 0|82, 41, 1, 1|2414, 862, 51, 15|2605, 837, 131, 49|1261, 427, 131, 57
13 7 189 0.0273556231003 0.525835866261 1 8491 6396 |0, 1, 0, 0|27, 42, 0, 1|2337, 615, 33, 6|2524, 788, 89, 42|1263, 558, 123, 42
13 6 189 0.0227963525836 0.501519756839 0 8518 6074 |0, 0, 0, 0|82, 47, 1, 1|2272, 861, 57, 8|2356, 930, 105, 49|1093, 480, 108, 68
